id,name,brand,category,description,price,stock_quantity,location_info,coordinates_3d
PRD-8911B2D9,สเปรย์กำจัดยุง ขนาดพกพา,ไบกอน,ของใช้/กำจัดแมลง,ยุงกัดคันมาก รำคาญนอนไม่หลับ ต้องกำจัด,63.25,0,"{""zone"": ""B"", ""section"": ""5"", ""shelf"": ""4"", ""shelf_level"": ""3""}","{""x"": 36.5, ""y"": 2.1, ""z"": 15.0}"
PRD-309F59BE,ถุงขยะดำ,ฮีโร่,ของใช้/เบ็ดเตล็ด,ขยะล้นถัง ไม่มีที่ใส่ ต้องหาถุงมาทิ้งขยะ,51.08,21,"{""zone"": ""B"", ""section"": ""5"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 23.5, ""y"": 1.3, ""z"": 15.0}"
PRD-47BEC5CA,ถุงขยะดำ รีฟิล,ฮีโร่,ของใช้/เบ็ดเตล็ด,ขยะล้นถัง ไม่มีที่ใส่ ต้องหาถุงมาทิ้งขยะ,36.27,14,"{""zone"": ""B"", ""section"": ""5"", ""shelf"": ""4"", ""shelf_level"": ""3""}","{""x"": 36.5, ""y"": 2.1, ""z"": 15.0}"
PRD-684675B4,ถุงขยะดำ รีฟิล,ฮีโร่,ของใช้/เบ็ดเตล็ด,ขยะล้นถัง ไม่มีที่ใส่ ต้องหาถุงมาทิ้งขยะ,39.8,48,"{""zone"": ""B"", ""section"": ""5"", ""shelf"": ""2"", ""shelf_level"": ""3""}","{""x"": 23.5, ""y"": 2.1, ""z"": 15.0}"
PRD-1E24A684,ถุงขยะดำ สุดคุ้ม,ฮีโร่,ของใช้/เบ็ดเตล็ด,ขยะล้นถัง ไม่มีที่ใส่ ต้องหาถุงมาทิ้งขยะ,37.91,28,"{""zone"": ""B"", ""section"": ""5"", ""shelf"": ""2"", ""shelf_level"": ""3""}","{""x"": 23.5, ""y"": 2.1, ""z"": 15.0}"
PRD-C04C5886,ถุงขยะดำ สุดคุ้ม,ฮีโร่,ของใช้/เบ็ดเตล็ด,ขยะล้นถัง ไม่มีที่ใส่ ต้องหาถุงมาทิ้งขยะ,34.09,38,"{""zone"": ""B"", ""section"": ""5"", ""shelf"": ""5"", ""shelf_level"": ""3""}","{""x"": 34.0, ""y"": 2.1, ""z"": 15.0}"
PRD-9935E38A,เสื้อยืดสีพื้น,H&M,เสื้อผ้า/ผู้ชาย,หาเสื้อผ้าง่ายๆ ใส่สบายวันหยุด ไม่ต้องคิดเยอะ,189.51,29,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""4"", ""shelf_level"": ""2""}","{""x"": 56.5, ""y"": 1.3, ""z"": 3.0}"
PRD-4A508F7B,เสื้อยืดสีพื้น สีขาว,H&M,เสื้อผ้า/ผู้ชาย,หาเสื้อผ้าง่ายๆ ใส่สบายวันหยุด ไม่ต้องคิดเยอะ,197.05,7,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""5"", ""shelf_level"": ""3""}","{""x"": 54.0, ""y"": 2.1, ""z"": 3.0}"
PRD-EBCF5EE4,เสื้อยืดสีพื้น สีขาว,H&M,เสื้อผ้า/ผู้ชาย,หาเสื้อผ้าง่ายๆ ใส่สบายวันหยุด ไม่ต้องคิดเยอะ,231.35,33,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""3"", ""shelf_level"": ""1""}","{""x"": 46.0, ""y"": 0.5, ""z"": 3.0}"
PRD-3BBE271E,เสื้อยืดสีพื้น ไซส์ S,H&M,เสื้อผ้า/ผู้ชาย,หาเสื้อผ้าง่ายๆ ใส่สบายวันหยุด ไม่ต้องคิดเยอะ,152.74,17,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""6"", ""shelf_level"": ""2""}","{""x"": 51.5, ""y"": 1.3, ""z"": 3.0}"
PRD-BDB2665C,เสื้อยืดสีพื้น สีขาว,H&M,เสื้อผ้า/ผู้ชาย,หาเสื้อผ้าง่ายๆ ใส่สบายวันหยุด ไม่ต้องคิดเยอะ,268.96,41,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 43.5, ""y"": 1.3, ""z"": 3.0}"
PRD-50EC42BC,เสื้อเชิ้ตแขนสั้น,Uniqlo,เสื้อผ้า/ผู้ชาย,จะไปคาเฟ่ อยากได้ลุคดูดีแต่มินิมอล ไม่ร้อน,744.31,33,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""1"", ""shelf_level"": ""1""}","{""x"": 41.0, ""y"": 0.5, ""z"": 3.0}"
PRD-2097F0A1,เสื้อเชิ้ตแขนสั้น ไซส์ L,Uniqlo,เสื้อผ้า/ผู้ชาย,จะไปคาเฟ่ อยากได้ลุคดูดีแต่มินิมอล ไม่ร้อน,482.51,30,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 46.0, ""y"": 2.1, ""z"": 3.0}"
PRD-052943C2,เสื้อเชิ้ตแขนสั้น สีขาว,Uniqlo,เสื้อผ้า/ผู้ชาย,จะไปคาเฟ่ อยากได้ลุคดูดีแต่มินิมอล ไม่ร้อน,729.05,48,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""5"", ""shelf_level"": ""2""}","{""x"": 54.0, ""y"": 1.3, ""z"": 3.0}"
PRD-1A71BF62,เสื้อเชิ้ตทำงาน,GQ,เสื้อผ้า/ผู้ชาย,พรุ่งนี้มีประชุมสำคัญ อยากใส่เสื้อเชิ้ตรีดง่าย กันเปื้อน,1260.42,30,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 46.0, ""y"": 2.1, ""z"": 3.0}"
PRD-63905605,เสื้อเชิ้ตทำงาน ไซส์ L,GQ,เสื้อผ้า/ผู้ชาย,พรุ่งนี้มีประชุมสำคัญ อยากใส่เสื้อเชิ้ตรีดง่าย กันเปื้อน,1003.05,22,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""3"", ""shelf_level"": ""1""}","{""x"": 46.0, ""y"": 0.5, ""z"": 3.0}"
PRD-2472FE91,เสื้อเชิ้ตทำงาน ไซส์ S,GQ,เสื้อผ้า/ผู้ชาย,พรุ่งนี้มีประชุมสำคัญ อยากใส่เสื้อเชิ้ตรีดง่าย กันเปื้อน,822.94,35,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""4"", ""shelf_level"": ""2""}","{""x"": 56.5, ""y"": 1.3, ""z"": 3.0}"
PRD-84CE9F05,เสื้อเชิ้ตทำงาน ไซส์ XL,GQ,เสื้อผ้า/ผู้ชาย,พรุ่งนี้มีประชุมสำคัญ อยากใส่เสื้อเชิ้ตรีดง่าย กันเปื้อน,1794.58,26,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""3"", ""shelf_level"": ""1""}","{""x"": 46.0, ""y"": 0.5, ""z"": 3.0}"
PRD-305AC919,เสื้อโปโล,AIIZ,เสื้อผ้า/ผู้ชาย,แต่งตัวกึ่งทางการนิดๆ แต่ยังดูสบายๆ,511.86,27,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""3"", ""shelf_level"": ""2""}","{""x"": 46.0, ""y"": 1.3, ""z"": 3.0}"
PRD-572A95D8,เสื้อโปโล สีขาว,AIIZ,เสื้อผ้า/ผู้ชาย,แต่งตัวกึ่งทางการนิดๆ แต่ยังดูสบายๆ,366.03,0,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 43.5, ""y"": 1.3, ""z"": 3.0}"
PRD-AA56EB9C,เสื้อโปโล ไซส์ L,AIIZ,เสื้อผ้า/ผู้ชาย,แต่งตัวกึ่งทางการนิดๆ แต่ยังดูสบายๆ,570.01,39,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""6"", ""shelf_level"": ""2""}","{""x"": 51.5, ""y"": 1.3, ""z"": 3.0}"
PRD-849E1325,เสื้อโปโล ไซส์ S,AIIZ,เสื้อผ้า/ผู้ชาย,แต่งตัวกึ่งทางการนิดๆ แต่ยังดูสบายๆ,283.9,14,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 46.0, ""y"": 2.1, ""z"": 3.0}"
PRD-393B76C1,เสื้อกันหนาวฮู้ด,Champion,เสื้อผ้า/ผู้ชาย,แอร์ออฟฟิศหนาวมาก ทนไม่ไหวต้องหาเสื้อคลุมหนาๆ,1676.02,5,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""3"", ""shelf_level"": ""2""}","{""x"": 46.0, ""y"": 1.3, ""z"": 3.0}"
PRD-A9BBEDC6,เสื้อกันหนาวฮู้ด ไซส์ XL,Champion,เสื้อผ้า/ผู้ชาย,แอร์ออฟฟิศหนาวมาก ทนไม่ไหวต้องหาเสื้อคลุมหนาๆ,2240.53,48,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""4"", ""shelf_level"": ""2""}","{""x"": 56.5, ""y"": 1.3, ""z"": 3.0}"
PRD-09637779,เสื้อกันหนาวฮู้ด สีขาว,Champion,เสื้อผ้า/ผู้ชาย,แอร์ออฟฟิศหนาวมาก ทนไม่ไหวต้องหาเสื้อคลุมหนาๆ,1656.55,49,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""6"", ""shelf_level"": ""2""}","{""x"": 51.5, ""y"": 1.3, ""z"": 3.0}"
PRD-0FC52A72,เสื้อกันหนาวฮู้ด สีขาว,Champion,เสื้อผ้า/ผู้ชาย,แอร์ออฟฟิศหนาวมาก ทนไม่ไหวต้องหาเสื้อคลุมหนาๆ,1537.09,34,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""1"", ""shelf_level"": ""1""}","{""x"": 41.0, ""y"": 0.5, ""z"": 3.0}"
PRD-22682672,เสื้อกันหนาวฮู้ด สีดำ,Champion,เสื้อผ้า/ผู้ชาย,แอร์ออฟฟิศหนาวมาก ทนไม่ไหวต้องหาเสื้อคลุมหนาๆ,1633.99,27,"{""zone"": ""C"", ""section"": ""1"", ""shelf"": ""6"", ""shelf_level"": ""1""}","{""x"": 51.5, ""y"": 0.5, ""z"": 3.0}"
PRD-EAFEEBB8,กางเกงยีนส์ขายาว,Levi's,เสื้อผ้า/ผู้ชาย,อยากได้กางเกงเท่ๆ ทนๆ ใส่ได้ทุกโอกาส,2008.34,34,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""5"", ""shelf_level"": ""1""}","{""x"": 54.0, ""y"": 0.5, ""z"": 6.0}"
PRD-CDEF7249,กางเกงยีนส์ขายาว ไซส์ S,Levi's,เสื้อผ้า/ผู้ชาย,อยากได้กางเกงเท่ๆ ทนๆ ใส่ได้ทุกโอกาส,1197.7,5,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""2"", ""shelf_level"": ""3""}","{""x"": 43.5, ""y"": 2.1, ""z"": 6.0}"
PRD-1272B176,กางเกงยีนส์ขายาว สีขาว,Levi's,เสื้อผ้า/ผู้ชาย,อยากได้กางเกงเท่ๆ ทนๆ ใส่ได้ทุกโอกาส,1406.67,21,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 46.0, ""y"": 2.1, ""z"": 6.0}"
PRD-F698AB69,กางเกงสแล็ค,G2000,เสื้อผ้า/ผู้ชาย,ต้องแต่งตัวเรียบร้อยไปทำงาน กางเกงทรงสวยๆ,892.92,35,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""3"", ""shelf_level"": ""1""}","{""x"": 46.0, ""y"": 0.5, ""z"": 6.0}"
PRD-DE80F641,กางเกงสแล็ค ไซส์ XL,G2000,เสื้อผ้า/ผู้ชาย,ต้องแต่งตัวเรียบร้อยไปทำงาน กางเกงทรงสวยๆ,1197.13,32,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""3"", ""shelf_level"": ""1""}","{""x"": 46.0, ""y"": 0.5, ""z"": 6.0}"
PRD-FAB4F29D,กางเกงสแล็ค สีดำ,G2000,เสื้อผ้า/ผู้ชาย,ต้องแต่งตัวเรียบร้อยไปทำงาน กางเกงทรงสวยๆ,1021.13,14,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 43.5, ""y"": 0.5, ""z"": 6.0}"
PRD-719F0849,กางเกงขาสั้น,CC-OO,เสื้อผ้า/ผู้ชาย,วันหยุดร้อนๆ อยากใส่ขาสั้นไปทะเล หรือเดินห้างชิลๆ,526.82,34,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""4"", ""shelf_level"": ""1""}","{""x"": 56.5, ""y"": 0.5, ""z"": 6.0}"
PRD-5DFF9910,กางเกงขาสั้น ไซส์ S,CC-OO,เสื้อผ้า/ผู้ชาย,วันหยุดร้อนๆ อยากใส่ขาสั้นไปทะเล หรือเดินห้างชิลๆ,482.78,7,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""6"", ""shelf_level"": ""2""}","{""x"": 51.5, ""y"": 1.3, ""z"": 6.0}"
PRD-E31948F6,กางเกงขาสั้น ไซส์ XL,CC-OO,เสื้อผ้า/ผู้ชาย,วันหยุดร้อนๆ อยากใส่ขาสั้นไปทะเล หรือเดินห้างชิลๆ,1117.77,34,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""6"", ""shelf_level"": ""1""}","{""x"": 51.5, ""y"": 0.5, ""z"": 6.0}"
PRD-E3A05AA6,กางเกงขาสั้น สีขาว,CC-OO,เสื้อผ้า/ผู้ชาย,วันหยุดร้อนๆ อยากใส่ขาสั้นไปทะเล หรือเดินห้างชิลๆ,583.49,11,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""4"", ""shelf_level"": ""1""}","{""x"": 56.5, ""y"": 0.5, ""z"": 6.0}"
PRD-7F259256,กางเกงขาสั้น สีดำ,CC-OO,เสื้อผ้า/ผู้ชาย,วันหยุดร้อนๆ อยากใส่ขาสั้นไปทะเล หรือเดินห้างชิลๆ,774.24,1,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 43.5, ""y"": 0.5, ""z"": 6.0}"
PRD-B79D7FF1,กางเกงจ็อกเกอร์,Nike,เสื้อผ้า/ผู้ชาย,อยากแต่งตัวแนวสปอร์ต หรือใส่ออกกำลังกายสบายๆ,1213.87,35,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""4"", ""shelf_level"": ""2""}","{""x"": 56.5, ""y"": 1.3, ""z"": 6.0}"
PRD-8FD2F13A,กางเกงจ็อกเกอร์ ไซส์ L,Nike,เสื้อผ้า/ผู้ชาย,อยากแต่งตัวแนวสปอร์ต หรือใส่ออกกำลังกายสบายๆ,1325.79,3,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""4"", ""shelf_level"": ""1""}","{""x"": 56.5, ""y"": 0.5, ""z"": 6.0}"
PRD-B2C6AFD5,กางเกงจ็อกเกอร์ ไซส์ XL,Nike,เสื้อผ้า/ผู้ชาย,อยากแต่งตัวแนวสปอร์ต หรือใส่ออกกำลังกายสบายๆ,2330.96,30,"{""zone"": ""C"", ""section"": ""2"", ""shelf"": ""2"", ""shelf_level"": ""3""}","{""x"": 43.5, ""y"": 2.1, ""z"": 6.0}"
